virus tax id	virus name 	virusqueryname	virus lineage	host tax id	host name	hostlineage	source
1805460	McFly	Mycobacterium phage McFly	"['Mycobacterium phage McFly', 'unclassified Fromanvirus', 'Fromanvirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1772	Mycobacterium smegmatis mc²155	"['Mycolicibacterium smegmatis', 'Mycolicibacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2590936	McGalleon	Microbacterium phage McGalleon	"['Microbacterium phage McGalleon', 'unclassified Ilzatvirus', 'Ilzatvirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	104336	Microbacterium foliorum NRRL B-24224 SEA	"['Mycolicibacterium smegmatis', 'Mycolicibacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
1838072	McGonagall	Gordonia phage McGonagall	"['Gordonia phage McGonagall', 'unclassified Siphoviridae', 'Siphoviridae', 'Caudovirales', 'Viruses']"	945692	Gordonia neofelifaecis NRRL 59395	"['Mycolicibacterium smegmatis', 'Mycolicibacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2094137	McGuire	Mycobacterium phage McGuire	"['Mycobacterium phage McGuire', 'unclassified Fromanvirus', 'Fromanvirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1772	Mycobacterium smegmatis mc²155	"['Mycolicibacterium smegmatis', 'Mycolicibacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
1763	McKinley	Mycobacterium	"['Mycobacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	2055	Gordonia terrae CAG3	"['Mycolicibacterium smegmatis', 'Mycolicibacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2652881	Mcklovin	Gordonia phage Mcklovin	"['Gordonia phage Mcklovin', 'unclassified Siphoviridae', 'Siphoviridae', 'Caudovirales', 'Viruses']"	2055	Gordonia terrae 3612	"['Mycolicibacterium smegmatis', 'Mycolicibacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
1763	Mcshane	Mycobacterium	"['Mycobacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	1772	Mycobacterium smegmatis mc²155	"['Mycolicibacterium smegmatis', 'Mycolicibacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2593339	MCubed	Microbacterium phage MCubed	"['Microbacterium phage MCubed', 'unclassified Elerivirus', 'Elerivirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	104336	Microbacterium foliorum NRRL B-24224 SEA	"['Mycolicibacterium smegmatis', 'Mycolicibacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2488974	McWolfish	Mycobacterium phage McWolfish	"['Mycobacterium phage McWolfish', 'unclassified Bixzunavirus', 'Bixzunavirus', 'Myoviridae', 'Caudovirales', 'Viruses']"	1772	Mycobacterium smegmatis mc²155	"['Mycolicibacterium smegmatis', 'Mycolicibacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
1763	Mdavu	Mycobacterium	"['Mycobacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	1772	Mycobacterium smegmatis mc²155	"['Mycolicibacterium smegmatis', 'Mycolicibacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2041562	MEAK	Propionibacterium phage MEAK	"['Propionibacterium phage MEAK', 'unclassified Pahexavirus', 'Pahexavirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1747	Propionibacterium acnes ATCC 6919	"['Mycolicibacterium smegmatis', 'Mycolicibacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2499049	Mecca	Mycobacterium phage Mecca	"['Mycobacterium phage Mecca', 'unclassified Pegunavirus', 'Pegunavirus', 'Bclasvirinae', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1772	Mycobacterium smegmatis mc²155	"['Mycolicibacterium smegmatis', 'Mycolicibacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2250415	MediumFry	Arthrobacter phage MediumFry	"['Arthrobacter phage MediumFry', 'unclassified Gordonvirus', 'Gordonvirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1771959	Arthrobacter sp.  ATCC 21022	"['Mycolicibacterium smegmatis', 'Mycolicibacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
1340834	Medusa	Mycobacterium phage Medusa	"['Mycobacterium phage Medusa', 'unclassified Fromanvirus', 'Fromanvirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1772	Mycobacterium smegmatis mc²155	"['Mycolicibacterium smegmatis', 'Mycolicibacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
1056832	MeeZee	Mycobacterium phage MeeZee	"['Mycobacterium phage MeeZee', 'Mycobacterium virus Peaches', 'Fromanvirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1772	Mycobacterium smegmatis mc²155	"['Mycolicibacterium smegmatis', 'Mycolicibacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2108126	Megabear	Mycobacterium phage Megabear	"['Mycobacterium phage Megabear', 'unclassified Siphoviridae', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1772	Mycobacterium smegmatis mc²155	"['Mycolicibacterium smegmatis', 'Mycolicibacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2301562	Megamind	Mycobacterium phage Megamind	"['Mycobacterium phage Megamind', 'unclassified Bixzunavirus', 'Bixzunavirus', 'Myoviridae', 'Caudovirales', 'Viruses']"	1772	Mycobacterium smegmatis mc²155	"['Mycolicibacterium smegmatis', 'Mycolicibacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
1763	Megan	Mycobacterium	"['Mycobacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	199592	Microbacterium paraoxydans NWU1	"['Mycolicibacterium smegmatis', 'Mycolicibacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2047866	MeganNoll	Arthrobacter phage MeganNoll	"['Arthrobacter phage MeganNoll', 'unclassified Korravirus', 'Korravirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1771959	Arthrobacter sp.  ATCC 21022	"['Mycolicibacterium smegmatis', 'Mycolicibacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2099636	Megatron	Mycobacterium phage Megatron	"['Mycobacterium phage Megatron', 'unclassified Pegunavirus', 'Pegunavirus', 'Bclasvirinae', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1772	Mycobacterium smegmatis mc²155	"['Mycolicibacterium smegmatis', 'Mycolicibacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
1763	Megiddo	Mycobacterium	"['Mycobacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	1772	Mycobacterium smegmatis mc²155	"['Mycolicibacterium smegmatis', 'Mycolicibacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2601692	Meibysrarus	Streptomyces phage Meibysrarus	"['Streptomyces phage Meibysrarus', 'unclassified Rimavirus', 'Rimavirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1911	Streptomyces griseus ATCC 10137	"['Mycolicibacterium smegmatis', 'Mycolicibacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2588129	Melba	Gordonia phage Melba	"['Gordonia phage Melba', 'unclassified Siphoviridae', 'Siphoviridae', 'Caudovirales', 'Viruses']"	2055	Gordonia terrae 3612	"['Mycolicibacterium smegmatis', 'Mycolicibacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
1763	MelBins	Mycobacterium	"['Mycobacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	2055	Gordonia terrae 3612	"['Mycolicibacterium smegmatis', 'Mycolicibacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2163593	Melissauren88	Mycobacterium phage Melissauren88	"['Mycobacterium phage Melissauren88', 'unclassified Cheoctovirus', 'Cheoctovirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1772	Mycobacterium smegmatis mc²155	"['Mycolicibacterium smegmatis', 'Mycolicibacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2591190	Mellie	Gordonia phage Mellie	"['Gordonia phage Mellie', 'unclassified Siphoviridae', 'Siphoviridae', 'Caudovirales', 'Viruses']"	2055	Gordonia terrae 3612	"['Mycolicibacterium smegmatis', 'Mycolicibacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2419962	Melons	Arthrobacter phage Melons	"['Arthrobacter phage Melons', 'unclassified Galaxyvirus', 'Galaxyvirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1665	Arthrobacter globiformis B-2979	"['Mycolicibacterium smegmatis', 'Mycolicibacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2510578	Melpomini	Mycobacterium phage Melpomini	"['Mycobacterium phage Melpomini', 'unclassified Bixzunavirus', 'Bixzunavirus', 'Myoviridae', 'Caudovirales', 'Viruses']"	1772	Mycobacterium smegmatis mc²155	"['Mycolicibacterium smegmatis', 'Mycolicibacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
1429792	Melvin	Mycobacterium phage Melvin	"['Mycobacterium phage Melvin', 'unclassified Fromanvirus', 'Fromanvirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1772	Mycobacterium smegmatis mc²155	"['Mycolicibacterium smegmatis', 'Mycolicibacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2201436	MementoMori	Microbacterium phage MementoMori	"['Microbacterium phage MementoMori', 'unclassified Siphoviridae', 'Siphoviridae', 'Caudovirales', 'Viruses']"	199592	Microbacterium paraoxydans NWU1	"['Mycolicibacterium smegmatis', 'Mycolicibacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2484218	Mendel	Arthrobacter phage Mendel	"['Arthrobacter phage Mendel', 'unclassified Picovirinae', 'Picovirinae', 'Podoviridae', 'Caudovirales', 'Viruses']"	1665	Arthrobacter globiformis B-2979	"['Mycolicibacterium smegmatis', 'Mycolicibacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2099637	Mendokysei	Mycobacterium phage Mendokysei	"['Mycobacterium phage Mendokysei', 'unclassified Bernalvirus', 'Bernalvirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1772	Mycobacterium smegmatis mc²155	"['Mycolicibacterium smegmatis', 'Mycolicibacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2575612	Mercurio	Mycobacterium phage Mercurio	"['Mycobacterium phage Mercurio', 'unclassified Liefievirus', 'Liefievirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1772	Mycobacterium smegmatis mc²155	"['Mycolicibacterium smegmatis', 'Mycolicibacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2315710	Mesh1	Mycobacterium phage Mesh1	"['Mycobacterium phage Mesh1', 'unclassified Pegunavirus', 'Pegunavirus', 'Bclasvirinae', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1772	Mycobacterium smegmatis mc²155	"['Mycolicibacterium smegmatis', 'Mycolicibacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2500806	MetalQZJ	Mycobacterium phage MetalQZJ	"['Mycobacterium phage MetalQZJ', 'unclassified Fromanvirus', 'Fromanvirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1772	Mycobacterium smegmatis mc²155	"['Mycolicibacterium smegmatis', 'Mycolicibacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2201437	Metamorphoo	Microbacterium phage Metamorphoo	"['Microbacterium phage Metamorphoo', 'unclassified Siphoviridae', 'Siphoviridae', 'Caudovirales', 'Viruses']"	199592	Microbacterium paraoxydans NWU1	"['Mycolicibacterium smegmatis', 'Mycolicibacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
1327779	Methuselah	Mycobacterium phage Methuselah	"['Mycobacterium phage Methuselah', 'Mycobacterium virus Bxz2', 'Fromanvirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1772	Mycobacterium smegmatis mc²155	"['Mycolicibacterium smegmatis', 'Mycolicibacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2315534	Miaurora	Microbacterium phage Miaurora	"['Microbacterium phage Miaurora', 'unclassified Siphoviridae', 'Siphoviridae', 'Caudovirales', 'Viruses']"	104336	Microbacterium foliorum NRRL B-24224 SEA	"['Mycolicibacterium smegmatis', 'Mycolicibacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
1567005	MiaZeal	Mycobacterium phage MiaZeal	"['Mycobacterium phage MiaZeal', 'unclassified Omegavirus', 'Omegavirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1772	Mycobacterium smegmatis mc²155	"['Mycolicibacterium smegmatis', 'Mycolicibacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2283257	MichaelPhcott	Mycobacterium phage MichaelPhcott	"['Mycobacterium phage MichaelPhcott', 'unclassified Pegunavirus', 'Pegunavirus', 'Bclasvirinae', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1772	Mycobacterium smegmatis mc²155	"['Mycolicibacterium smegmatis', 'Mycolicibacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2599829	Michelle	Arthrobacter phage Michelle	"['Arthrobacter phage Michelle', 'unclassified Siphoviridae', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1665	Arthrobacter globiformis B-2979	"['Mycolicibacterium smegmatis', 'Mycolicibacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
1445726	MichelleMyBell	Mycobacterium phage MichelleMyBell	"['Mycobacterium phage MichelleMyBell', 'Mycobacterium virus Michelle', 'Buttersvirus', 'Nclasvirinae', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1772	Mycobacterium smegmatis mc²155	"['Mycolicibacterium smegmatis', 'Mycolicibacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2234076	Michley	Mycobacterium phage Michley	"['Mycobacterium phage Michley', 'unclassified Fromanvirus', 'Fromanvirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1772	Mycobacterium smegmatis mc²155	"['Mycolicibacterium smegmatis', 'Mycolicibacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2315717	Microdon	Streptomyces phage Microdon	"['Streptomyces phage Microdon', 'unclassified Siphoviridae', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1911	Streptomyces griseus ATCC 10137	"['Mycolicibacterium smegmatis', 'Mycolicibacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
1034140	Microwolf	Mycobacterium phage Microwolf	"['Mycobacterium virus Microwolf', 'Fromanvirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1772	Mycobacterium smegmatis mc²155	"['Mycolicibacterium smegmatis', 'Mycolicibacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2126953	Midas2	Mycobacterium phage Midas2	"['Mycobacterium phage Midas2', 'unclassified Fromanvirus', 'Fromanvirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1772	Mycobacterium smegmatis mc²155	"['Mycolicibacterium smegmatis', 'Mycolicibacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2126807	MikeLiesIn	Mycobacterium phage MikeLiesIn	"['Mycobacterium phage MikeLiesIn', 'unclassified Bixzunavirus', 'Bixzunavirus', 'Myoviridae', 'Caudovirales', 'Viruses']"	1772	Mycobacterium smegmatis mc²155	"['Mycolicibacterium smegmatis', 'Mycolicibacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
1763	Miko	Mycobacterium	"['Mycobacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	1772	Mycobacterium smegmatis mc²155	"['Mycolicibacterium smegmatis', 'Mycolicibacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2041542	Mikota	Mycobacterium phage Mikota	"['Mycobacterium phage Mikota', 'unclassified Pegunavirus', 'Pegunavirus', 'Bclasvirinae', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1772	Mycobacterium smegmatis mc²155	"['Mycolicibacterium smegmatis', 'Mycolicibacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2023959	Mildred21	Streptomyces phage Mildred21	"['Streptomyces phage Mildred21', 'Streptomyces virus Mildred21', 'Samistivirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1938	Streptomyces viridochromogenes DSM40736	"['Mycolicibacterium smegmatis', 'Mycolicibacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
