	virus tax id	virus name	host tax id	Kingdom	Phylum	Class	Order	Family	Genus	Species	7	8
8584	1567476	Mycobacterium phage Sigman	246196.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8585	1034116	Mycobacterium phage SirDuracell	246196.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8586	1034117	Mycobacterium phage SirHarley	246196.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8587	1327777	Mycobacterium phage SiSi	1772.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8588	1327777	Mycobacterium phage SiSi	246196.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8589	1821539	Mycobacterium phage SkinnyPete	246196.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8590	701456	Mycobacterium phage SkiPole	246196.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8591	1673873	Mycobacterium phage Smeadley	1772.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8592	1673873	Mycobacterium phage Smeadley	246196.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8593	1873887	Mycobacterium phage Sneeze	1772.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8594	1873887	Mycobacterium phage Sneeze	246196.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8595	1698714	Mycobacterium phage Snenia	1772.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8596	1698714	Mycobacterium phage Snenia	246196.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8597	555603	Mycobacterium phage Solon	246196.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8598	1458725	Mycobacterium phage Soto	246196.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8599	1739966	Mycobacterium phage Sparkdehlily	1772.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8600	1739966	Mycobacterium phage Sparkdehlily	246196.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8601	1527493	Mycobacterium phage Sparky	246196.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8602	1147141	Mycobacterium phage Spartacus	246196.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8603	1567452	Mycobacterium phage Spike509	246196.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8604	546808	Mycobacterium phage Spud	246196.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8605	1527512	Mycobacterium phage Squirty	246196.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8606	1089137	Mycobacterium phage Stinger	246196.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8607	1414748	Mycobacterium phage Suffolk	246196.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8608	1555235	Mycobacterium phage SweetiePie	1772.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8609	1555235	Mycobacterium phage SweetiePie	246196.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8610	1527534	Mycobacterium phage Swirley	1772.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8611	1527534	Mycobacterium phage Swirley	246196.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8612	1458715	Mycobacterium phage Swish	246196.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8613	1034118	Mycobacterium phage Switzer	246196.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8614	1175504	Mycobacterium phage SWU1	246196.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8615	1204515	Mycobacterium phage Taj	246196.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8616	1089107	Mycobacterium phage TallGrassMM	246196.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8617	1698420	Mycobacterium phage Tasp14	1772.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8618	1698420	Mycobacterium phage Tasp14	246196.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8619	1567477	Mycobacterium phage Taurus	1772.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8620	1567477	Mycobacterium phage Taurus	246196.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8621	1718172	Mycobacterium phage Theia	1772.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8622	1718172	Mycobacterium phage Theia	246196.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8623	1701845	Mycobacterium phage TheloniousMonk	1772.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8624	1701845	Mycobacterium phage TheloniousMonk	246196.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8625	1052673	Mycobacterium phage Thibault	246196.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8626	1567478	Mycobacterium phage Thor	246196.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8627	1032894	Mycobacterium phage Thora	246196.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8628	1089133	Mycobacterium phage ThreeOh3D2	246196.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8629	1527535	Mycobacterium phage Tiffany	1763.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae				
8630	1161934	Mycobacterium phage Tiger	246196.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8631	1032895	Mycobacterium phage Timshel	246196.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8632	1074829	Mycobacterium phage TiroTheta9	246196.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8633	88870	Mycobacterium phage TM4	1763.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae				
8634	88870	Mycobacterium phage TM4	1764.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycobacterium	 mycobacterium avium complex (mac)		
8635	88870	Mycobacterium phage TM4	1772.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8636	1891703	Mycobacterium phage Tonenili	1772.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8637	1891703	Mycobacterium phage Tonenili	246196.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8638	1897497	Mycobacterium phage Tortellini	246196.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8639	1035485	Mycobacterium phage Toto	246196.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8640	1567479	Mycobacterium phage Treddle	246196.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8641	1527536	Mycobacterium phage Trike	1772.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8642	1527536	Mycobacterium phage Trike	246196.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8643	1071503	Mycobacterium phage Trixie	246196.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8644	561999	Mycobacterium phage Troll4	1772.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8645	561999	Mycobacterium phage Troll4	246196.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8646	1340825	Mycobacterium phage Trouble	1763.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae				
8647	1340825	Mycobacterium phage Trouble	246196.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8648	1071504	Mycobacterium phage Turbido	246196.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8649	1701849	Mycobacterium phage Turj99	1772.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8650	1701849	Mycobacterium phage Turj99	246196.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8651	439809	Mycobacterium phage Tweety	1772.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8652	1161933	Mycobacterium phage Twister	246196.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8653	260120	Mycobacterium phage U2	246196.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8654	663560	Mycobacterium phage UncleHowie	85007.0	bacteria	 actinobacteria	 actinobacteria						
8655	663560	Mycobacterium phage UncleHowie	246196.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8656	1673876	Mycobacterium phage UnionJack	1763.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae				
8657	1414747	Mycobacterium phage Validus	1772.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8658	1414747	Mycobacterium phage Validus	246196.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8659	1305710	Mycobacterium phage vB_MapS_FF47	1770.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycobacterium	 mycobacterium avium complex (mac)	 mycobacterium avium	
8660	1305710	Mycobacterium phage vB_MapS_FF47	1074454.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycobacterium	 mycobacterium avium complex (mac)	 mycobacterium avium	
8661	1340821	Mycobacterium phage Velveteen	1772.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8662	1340821	Mycobacterium phage Velveteen	246196.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8663	1647301	Mycobacterium phage Vincenzo	246196.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8664	1086800	Mycobacterium phage Violet	246196.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8665	1089108	Mycobacterium phage Vista	246196.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8666	1536599	Mycobacterium phage Vivaldi	246196.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8667	1542912	Mycobacterium phage VohminGhazi	1772.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8668	1542912	Mycobacterium phage VohminGhazi	246196.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8669	1034149	Mycobacterium phage Vortex	1772.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8670	1034149	Mycobacterium phage Vortex	246196.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8671	1088867	Mycobacterium phage Wally	246196.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8672	1340713	Mycobacterium phage Wanda	1772.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8673	1340713	Mycobacterium phage Wanda	246196.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8674	938131	Mycobacterium phage Wee	1772.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8675	938131	Mycobacterium phage Wee	246196.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8676	1383054	Mycobacterium phage Wheeler	1772.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8677	1383054	Mycobacterium phage Wheeler	246196.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8678	1340826	Mycobacterium phage Whirlwind	1763.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae				
8679	1340826	Mycobacterium phage Whirlwind	246196.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8680	373415	Mycobacterium phage Wildcat	1763.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae				
8681	373415	Mycobacterium phage Wildcat	85007.0	bacteria	 actinobacteria	 actinobacteria						
8682	1056833	Mycobacterium phage Wile	1772.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8683	1056833	Mycobacterium phage Wile	246196.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8684	1486404	Mycobacterium phage Willis	246196.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8685	1327778	Mycobacterium phage Winky	246196.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8686	1327036	Mycobacterium phage WIVsmall	1772.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8687	1327036	Mycobacterium phage WIVsmall	246196.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8688	1821538	Mycobacterium phage Xeno	246196.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8689	1698715	Mycobacterium phage XFactor	1772.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8690	1698715	Mycobacterium phage XFactor	246196.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8691	1034119	Mycobacterium phage Yoshand	246196.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8692	1505226	Mycobacterium phage YungJamal	246196.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8693	1391433	Mycobacterium phage Zaka	1772.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8694	1391433	Mycobacterium phage Zaka	246196.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8695	1486474	Mycobacterium phage Zapner	246196.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8696	1034151	Mycobacterium phage Zemanar	246196.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8697	1486427	Mycobacterium phage ZoeJ	1772.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8698	1486427	Mycobacterium phage ZoeJ	246196.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8699	1541820	Mycobacterium phage Zonia	246196.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8700	373403	Mycobacterium virus 244	1763.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae				
8701	373403	Mycobacterium virus 244	1772.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8702	1982901	Mycobacterium virus Acadian	1772.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8703	1982901	Mycobacterium virus Acadian	246196.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8704	1089111	Mycobacterium virus Alma	1772.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8705	1089111	Mycobacterium virus Alma	246196.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8706	1034152	Mycobacterium virus Anaya	1772.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8707	1034152	Mycobacterium virus Anaya	246196.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8708	861044	Mycobacterium virus Angelica	1772.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
8709	861044	Mycobacterium virus Angelica	246196.0	bacteria	 actinobacteria	 actinobacteria	 corynebacteriales	 mycobacteriaceae	 mycolicibacterium			
