#Organism Group,Strain,Serovar,Isolate,Create Date,Location,Isolation Source,Isolation type,Host,SNP cluster,Min-same,Min-diff,BioSample,Assembly,AMR genotypes,K-mer group
"E.coli and Shigella","PSU-0914",,"PDT000362326.1","2018-08-13T22:40:05Z","USA:IA","Cow, (Bovine)","environmental/other",,,,,"SAMN09060953",,"aph(3'')-Ib,aph(6)-Id,blaEC,blaTEM-1,dfrA14,mph(A),qnrB19,sul2,tet(B)","PDG000000004.1583"
"E.coli and Shigella","PSU-0917",,"PDT000362327.1","2018-08-13T22:40:05Z","USA:IA","Cow, (Bovine)","environmental/other",,,,,"SAMN09060930",,"blaCMY,blaCMY-2,blaEC","PDG000000004.1583"
"E.coli and Shigella","PSU-0915",,"PDT000362328.1","2018-08-13T22:40:05Z","USA:IA","Cow, (Bovine)","environmental/other",,,,,"SAMN09060955",,"aph(3'')-Ib,aph(6)-Id,blaEC,blaTEM-1,sul2,tet(B)","PDG000000004.1583"
"E.coli and Shigella","PSU-0918",,"PDT000362384.1","2018-08-13T23:44:30Z","USA:IA","Cow, (Bovine)","environmental/other",,,,,"SAMN09060936",,"blaCMY-2,blaEC","PDG000000004.1583"
"E.coli and Shigella","PSU-0919",,"PDT000362412.1","2018-08-13T23:44:34Z","USA:IA","Cow, (Bovine)","environmental/other",,,,,"SAMN09060934",,"aac(3)-IIa,aac(6')-Ib-cr5,blaCMY-2,blaCTX-M-15,blaEC,blaOXA-1,blaTEM-1,catB3,tet(A)","PDG000000004.1583"
"E.coli and Shigella","PSU-0920",,"PDT000362417.1","2018-08-13T23:44:35Z","USA:IA","Cow, (Bovine)","environmental/other",,,,,"SAMN09060938",,"blaEC","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000362435.1","2018-08-09T05:12:29Z","France","Rectal swab","environmental/other",,,,,"SAMEA4811121","GCA_900499645.1","blaEC","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000362436.1","2018-08-09T05:14:32Z","France","Rectal swab","environmental/other",,,,,"SAMEA4811122","GCA_900499585.1","blaEC","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000362437.1","2018-08-09T05:16:48Z","France","Rectal swab","environmental/other",,,,,"SAMEA4811123","GCA_900499675.1","blaEC-5,blaTEM-1,sul2","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000362438.1","2018-08-09T05:17:31Z","France","Rectal swab","environmental/other",,,,,"SAMEA4811124","GCA_900499655.1","blaEC-5","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000362439.1","2018-08-09T05:21:05Z","France","Rectal swab","environmental/other",,,,,"SAMEA4811125","GCA_900499635.1","aph(3'')-Ib,aph(6)-Id,blaEC-5,blaTEM-1,dfrA14,qnrS1,sul2,tet(D)","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000362440.1","2018-08-09T05:22:49Z","France","Rectal swab","environmental/other",,,,,"SAMEA4811126","GCA_900499605.1","blaEC","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000362441.1","2018-08-09T05:25:22Z","France","Rectal swab","environmental/other",,,,,"SAMEA4811127","GCA_900499565.1","aadA5,aph(3'')-Ib,aph(6)-Id,blaCTX-M-27,blaEC,dfrA17,mph(A),qacEdelta1,sul1,sul2,tet(A)","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000362442.1","2018-08-09T05:28:21Z","France","Rectal swab","environmental/other",,,,,"SAMEA4811128","GCA_900499615.1","blaEC","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000362443.1","2018-08-09T05:33:02Z","France","Rectal swab","environmental/other",,,,,"SAMEA4811129","GCA_900499595.1","blaEC","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000362444.1","2018-08-09T05:37:00Z","France","Rectal swab","environmental/other",,,,,"SAMEA4811130","GCA_900499715.1","aph(3'')-Ib,aph(6)-Id,blaEC,blaTEM-1,dfrA5,sul2","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000362445.1","2018-08-09T05:39:40Z","France","Rectal swab","environmental/other",,,,,"SAMEA4811131","GCA_900499725.1","aac(3)-IId,blaCTX-M-14,blaEC,blaTEM-1","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000362446.1","2018-08-09T05:40:45Z","France","Rectal swab","environmental/other",,,,,"SAMEA4811132","GCA_900499695.1","aph(3'')-Ib,aph(6)-Id,blaEC,blaTEM-1,tet(B)","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000362447.1","2018-08-09T05:42:32Z","France","Rectal swab","environmental/other",,,,,"SAMEA4811133","GCA_900499705.1","aac(3)-IIa,aac(6')-Ib-cr5,blaCTX-M-15,blaEC,blaOXA-1,catB3","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000362448.1","2018-08-09T05:45:21Z","France","Rectal swab","environmental/other",,,,,"SAMEA4811134","GCA_900499745.1","aadA1,aph(3'')-Ib,aph(6)-Id,blaCTX-M-15,blaEC,blaTEM-1,catA1,dfrA1,sat2,sul2,tet(D)","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000362449.1","2018-08-09T05:46:25Z","France","Rectal swab","environmental/other",,,,,"SAMEA4811135","GCA_900499765.1","blaEC-5,blaTEM-1","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000362450.1","2018-08-09T05:47:20Z","France","Rectal swab","environmental/other",,,,,"SAMEA4811136","GCA_900499785.1","aadA1,blaEC,blaTEM-1,dfrA1,sat2","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000362451.1","2018-08-09T05:49:53Z","France","Rectal swab","environmental/other",,,,,"SAMEA4811137","GCA_900499795.1","blaEC","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000362452.1","2018-08-09T05:52:06Z","France","Rectal swab","environmental/other",,,,,"SAMEA4811138","GCA_900499775.1","blaEC","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000362453.1","2018-08-09T05:54:10Z","France","Rectal swab","environmental/other",,,,,"SAMEA4811139","GCA_900500095.1","blaEC,tet(C)","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000362454.1","2018-08-09T05:55:49Z","France","Rectal swab","environmental/other",,,,,"SAMEA4811140","GCA_900499755.1","aac(3)-IIa,aac(6')-Ib-cr5,aadA5,aph(3'')-Ib,aph(6)-Id,blaCTX-M-15,blaEC,blaOXA-1,catB3,dfrA17,mph(A),qacEdelta1,sul1,sul2,tet(A)","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000362455.1","2018-08-09T05:58:20Z","France","Rectal swab","environmental/other",,,,,"SAMEA4811141","GCA_900499805.1","blaEC,dfrA1","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000362456.1","2018-08-09T06:01:11Z","France","Rectal swab","environmental/other",,,,,"SAMEA4811142","GCA_900499735.1","blaEC","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000362458.1","2018-08-09T06:08:39Z","France","Rectal swab","environmental/other",,,,,"SAMEA4811144","GCA_900499855.1","aac(3)-IIa,aadA5,blaEC,blaTEM-1,dfrA17,mph(A),qacEdelta1,sul1,tet(A)","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000362459.1","2018-08-09T06:09:33Z","France","Rectal swab","environmental/other",,,,,"SAMEA4811145","GCA_900499825.1","blaEC,blaTEM-1","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000362460.1","2018-08-09T06:14:43Z","France","Rectal swab","environmental/other",,,,,"SAMEA4811146","GCA_900499865.1","blaEC-5","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000362461.1","2018-08-09T06:16:20Z","France","Rectal swab","environmental/other",,,,,"SAMEA4811147","GCA_900499845.1","aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaEC,blaTEM-1,catA1,sul2,tet(A)","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000362462.1","2018-08-09T06:17:57Z","France","Rectal swab","environmental/other",,,,,"SAMEA4811148","GCA_900499815.1","blaEC-5","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000362463.1","2018-08-09T06:19:09Z","France","Rectal swab","environmental/other",,,,,"SAMEA4811149","GCA_900499895.1","blaEC","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000362464.1","2018-08-09T06:20:35Z","France","Rectal swab","environmental/other",,,,,"SAMEA4811150","GCA_900499905.1","blaEC,catA1,mph(B),qacEdelta1,sul1,tet(A)","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000362465.1","2018-08-09T06:24:25Z","France","Rectal swab","environmental/other",,,,,"SAMEA4811151","GCA_900499935.1","blaEC","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000362466.1","2018-08-09T06:25:22Z","France","Rectal swab","environmental/other",,,,,"SAMEA4811152","GCA_900499875.1","blaEC-5,blaTEM-1,sul2","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000362467.1","2018-08-09T06:26:13Z","France","Rectal swab","environmental/other",,,,,"SAMEA4811153","GCA_900499925.1","aadA1,blaCMY-2,blaEC,blaTEM-1,dfrA1,sat2","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000362468.1","2018-08-09T06:29:25Z","France","Rectal swab","environmental/other",,,,,"SAMEA4811154","GCA_900499885.1","aph(3'')-Ib,aph(6)-Id,blaEC,blaTEM-1,catA1,sul2,tet(A)","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000362469.1","2018-08-09T06:30:40Z","France","Rectal swab","environmental/other",,,,,"SAMEA4811155","GCA_900499945.1","aph(3'')-Ib,aph(6)-Id,blaEC,blaTEM-1,qacEdelta1,sul1,sul2","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000362470.1","2018-08-09T06:31:48Z","France","Rectal swab","environmental/other",,,,,"SAMEA4811156","GCA_900499915.1","blaEC","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000362471.1","2018-08-09T06:33:13Z","France","Rectal swab","environmental/other",,,,,"SAMEA4811157","GCA_900500045.1","blaEC,blaTEM-135,floR,tet(A)","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000362472.1","2018-08-09T06:33:58Z","France","Rectal swab","environmental/other",,,,,"SAMEA4811158","GCA_900499965.1","blaEC-5,blaTEM-1","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000362474.1","2018-08-09T06:36:41Z","France","Rectal swab","environmental/other",,,,,"SAMEA4811160","GCA_900499975.1","blaEC,dfrA5,qacEdelta1,sul1","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000362475.1","2018-08-09T06:37:56Z","France","Rectal swab","environmental/other",,,,,"SAMEA4811161","GCA_900500025.1","aadA1,blaEC,blaTEM-1,dfrA1,qacL,sat2,sul3","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000362476.1","2018-08-09T06:39:29Z","France","Rectal swab","environmental/other",,,,,"SAMEA4811162","GCA_900500055.1","blaEC,blaTEM-1","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000362477.1","2018-08-09T06:40:27Z","France","Rectal swab","environmental/other",,,,,"SAMEA4811163","GCA_900499995.1","aph(3'')-Ib,aph(6)-Id,blaEC,blaTEM-1,dfrA14,sul2","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000362478.1","2018-08-09T06:41:56Z","France","Rectal swab","environmental/other",,,,,"SAMEA4811164","GCA_900500065.1","blaEC-5,sul2","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000362479.1","2018-08-09T06:43:05Z","France","Rectal swab","environmental/other",,,,,"SAMEA4811165","GCA_900500005.1","blaEC-5","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000362480.1","2018-08-09T06:43:41Z","France","Rectal swab","environmental/other",,,,,"SAMEA4811166","GCA_900499985.1","blaEC","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000362481.1","2018-08-09T06:45:45Z","France","Rectal swab","environmental/other",,,,,"SAMEA4811167","GCA_900500155.1","blaEC","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000362482.1","2018-08-09T06:46:38Z","France","Rectal swab","environmental/other",,,,,"SAMEA4811168","GCA_900500035.1","blaEC","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000362483.1","2018-08-09T06:47:24Z","France","Rectal swab","environmental/other",,,,,"SAMEA4811169","GCA_900500015.1","aadA1,blaCMY-4,blaEC,blaTEM-35,dfrA1,sat2","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000362484.1","2018-08-09T06:48:18Z","France","Rectal swab","environmental/other",,,,,"SAMEA4811170","GCA_900500075.1","aph(3'')-Ib,aph(6)-Id,blaEC,blaTEM-1,dfrA7,qacEdelta1,sul1,sul2,tet(A)","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000362485.1","2018-08-09T06:49:58Z","France","Rectal swab","environmental/other",,,,,"SAMEA4811171","GCA_900500165.1","blaEC","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000362486.1","2018-08-09T06:50:52Z","France","Rectal swab","environmental/other",,,,,"SAMEA4811172","GCA_900500135.1","blaEC","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000362487.1","2018-08-09T06:52:46Z","France","Rectal swab","environmental/other",,,,,"SAMEA4811173","GCA_900500085.1","blaEC","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000362488.1","2018-08-09T06:54:49Z","France","Rectal swab","environmental/other",,,,,"SAMEA4811174","GCA_900500105.1","aph(3'')-Ib,aph(6)-Id,blaCMY-4,blaDHA-1,blaEC,dfrA17,mph(A),qacE,qnrB,sul1,sul2","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000362489.1","2018-08-09T06:56:59Z","France","Rectal swab","environmental/other",,,,,"SAMEA4811175","GCA_900500115.1","aph(3'')-Ib,aph(6)-Id,blaEC,blaTEM-1,dfrA7,qacEdelta1,sul1,sul2,tet(A)","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000362490.1","2018-08-09T06:58:15Z","France","Rectal swab","environmental/other",,,,,"SAMEA4811176","GCA_900500125.1","blaEC","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000362491.1","2018-08-09T06:59:31Z","France","Rectal swab","environmental/other",,,,,"SAMEA4811177","GCA_900500145.1","aadA5,aph(3'')-Ib,aph(6)-Id,blaEC,blaTEM-1,dfrA17,mph(A),qacEdelta1,sul1,sul2","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000362492.1","2018-08-09T07:01:39Z","France","Rectal swab","environmental/other",,,,,"SAMEA4811178","GCA_900500205.1","aph(3'')-Ib,aph(6)-Id,blaEC,blaTEM-1,dfrA7,dfrA8,floR,qacEdelta1,sul1,sul2,tet(A)","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000362493.1","2018-08-09T07:04:44Z","France","Rectal swab","environmental/other",,,,,"SAMEA4811179","GCA_900500175.1","aph(3'')-Ib,aph(6)-Id,blaCMY-2,blaEC,blaTEM-1,sul2,tet(A)","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000362494.1","2018-08-09T07:05:34Z","France","Rectal swab","environmental/other",,,,,"SAMEA4811180","GCA_900500245.1","blaEC","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000362495.1","2018-08-09T07:06:39Z","France","Rectal swab","environmental/other",,,,,"SAMEA4811181","GCA_900500215.1","blaEC","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000362497.1","2018-08-09T07:09:50Z","France","Rectal swab","environmental/other",,,,,"SAMEA4811183","GCA_900500575.1","blaEC-5,blaTEM-1","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000362499.1","2018-08-09T07:11:44Z","France","Rectal swab","environmental/other",,,,,"SAMEA4811185","GCA_900500255.1","blaEC","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000362501.1","2018-08-09T07:13:46Z","France","Rectal swab","environmental/other",,,,,"SAMEA4811187","GCA_900500225.1","aadA1,blaEC,blaTEM-1,catA1,qacEdelta1,sul1,tet(B)","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000362502.1","2018-08-09T07:14:53Z","France","Rectal swab","environmental/other",,,,,"SAMEA4811188","GCA_900500315.1","aph(3')-Ia,blaEC,blaTEM-1,tet(B)","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000362503.1","2018-08-09T07:16:25Z","France","Rectal swab","environmental/other",,,,,"SAMEA4811189","GCA_900500295.1","aadA1,blaEC,dfrA1,sat2","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000362504.1","2018-08-09T07:17:38Z","France","Rectal swab","environmental/other",,,,,"SAMEA4811190","GCA_900500305.1","aph(3'')-Ib,aph(6)-Id,blaEC,blaTEM-1,mph(A),sul1,sul2,tet(A)","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000362505.1","2018-08-09T07:18:17Z","France","Rectal swab","environmental/other",,,,,"SAMEA4811191","GCA_900500275.1","blaEC","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000362506.1","2018-08-09T07:18:55Z","France","Rectal swab","environmental/other",,,,,"SAMEA4811192","GCA_900500265.1","blaEC","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000362507.1","2018-08-09T07:20:18Z","France","Rectal swab","environmental/other",,,,,"SAMEA4811193","GCA_900500285.1","blaEC,blaTEM-135,tet(A)","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000362508.1","2018-08-09T07:20:55Z","France","Rectal swab","environmental/other",,,,,"SAMEA4811194","GCA_900500365.1","blaEC,blaTEM-1,tet(A)","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000362510.1","2018-08-09T07:22:49Z","France","Rectal swab","environmental/other",,,,,"SAMEA4811196","GCA_900500555.1","aph(3'')-Ib,aph(6)-Id,blaEC,blaTEM-1,dfrA7,qacEdelta1,sul1,sul2,tet(A)","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000362511.1","2018-08-09T07:23:28Z","France","Rectal swab","environmental/other",,,,,"SAMEA4811197","GCA_900500405.1","blaEC","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000362512.1","2018-08-09T07:24:06Z","France","Rectal swab","environmental/other",,,,,"SAMEA4811198","GCA_900500425.1","aadA1,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaEC,blaTEM-1,qacEdelta1,sul1,sul2","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000362513.1","2018-08-09T07:25:24Z","France","Rectal swab","environmental/other",,,,,"SAMEA4811199","GCA_900500375.1","blaEC","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000362514.1","2018-08-09T07:26:13Z","France","Rectal swab","environmental/other",,,,,"SAMEA4811200","GCA_900500385.1","aph(3'')-Ib,aph(6)-Id,blaEC,sul2,tet(A)","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000362515.1","2018-08-09T07:26:57Z","France","Rectal swab","environmental/other",,,,,"SAMEA4811201","GCA_900500335.1","blaEC-5,blaTEM-1","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000362516.1","2018-08-09T07:28:16Z","France","Rectal swab","environmental/other",,,,,"SAMEA4811202","GCA_900500355.1","aadA1,blaEC-5,blaTEM-1,dfrA1,sat2","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000362517.1","2018-08-09T07:29:40Z","France","Rectal swab","environmental/other",,,,,"SAMEA4811203","GCA_900500415.1","aph(3'')-Ib,aph(6)-Id,blaEC-5,blaTEM-1,floR,sul2","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000362518.1","2018-08-09T07:30:40Z","France","Rectal swab","environmental/other",,,,,"SAMEA4811204","GCA_900500435.1","blaEC-5,blaTEM-1,mph(A),tet(A)","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000362519.1","2018-08-09T07:31:33Z","France","Rectal swab","environmental/other",,,,,"SAMEA4811205","GCA_900500395.1","blaEC,blaTEM-1","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000362520.1","2018-08-09T07:32:57Z","France","Rectal swab","environmental/other",,,,,"SAMEA4811206","GCA_900500345.1","blaEC-5,blaTEM-1","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000362521.1","2018-08-09T07:34:03Z","France","Rectal swab","environmental/other",,,,,"SAMEA4811207","GCA_900500445.1","blaEC,blaTEM-1","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000362522.1","2018-08-09T07:35:15Z","France","Rectal swab","environmental/other",,,,,"SAMEA4811208","GCA_900500495.1","aph(3'')-Ib,aph(6)-Id,blaEC-5,blaTEM-1,dfrA17,sul2,tet(B)","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000362524.1","2018-08-09T07:36:35Z","France","Rectal swab","environmental/other",,,,,"SAMEA4811210","GCA_900500505.1","blaEC","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000362525.1","2018-08-09T07:37:12Z","France","Rectal swab","environmental/other",,,,,"SAMEA4811211","GCA_900500475.1","blaEC","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000362526.1","2018-08-09T07:38:20Z","France","Rectal swab","environmental/other",,,,,"SAMEA4811212","GCA_900500515.1","aadA1,blaEC-5,qacEdelta1,sul1","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000362527.1","2018-08-09T07:39:25Z","France","Rectal swab","environmental/other",,,,,"SAMEA4811213","GCA_900500525.1","blaEC-5","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000362528.1","2018-08-09T07:40:34Z","France","Rectal swab","environmental/other",,,,,"SAMEA4811214","GCA_900500485.1","aac(3)-IIa,aadA1,blaEC,blaTEM,catA1,qacEdelta1,sul1","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000362529.1","2018-08-09T07:41:44Z","France","Rectal swab","environmental/other",,,,,"SAMEA4811215","GCA_900500535.1","blaEC","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000362530.1","2018-08-09T07:42:47Z","France","Rectal swab","environmental/other",,,,,"SAMEA4811216","GCA_900500465.1","blaEC","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000362531.1","2018-08-09T07:43:29Z","France","Rectal swab","environmental/other",,,,,"SAMEA4811217","GCA_900500455.1","blaEC-5","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000362532.1","2018-08-09T07:44:07Z","France","Rectal swab","environmental/other",,,,,"SAMEA4811218","GCA_900500605.1","blaEC-5,blaTEM-1","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000362533.1","2018-08-09T07:45:12Z","France","Rectal swab","environmental/other",,,,,"SAMEA4811219","GCA_900500565.1","aadA5,aph(3'')-Ib,aph(6)-Id,blaEC-5,blaTEM-1,dfrA17,mph(A),qacEdelta1,sul1,sul2,tet(A)","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000362534.1","2018-08-09T07:45:59Z","France","Rectal swab","environmental/other",,,,,"SAMEA4811220","GCA_900500595.1","aph(3'')-Ib,aph(6)-Id,blaEC,blaTEM-1,dfrA7,qacEdelta1,sul1,sul2,tet(A)","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000362535.1","2018-08-09T07:46:54Z","France","Rectal swab","environmental/other",,,,,"SAMEA4811221","GCA_900500585.1","aadA5,aph(3'')-Ib,aph(6)-Id,blaCTX-M-27,blaEC,dfrA17,mph(A),qacEdelta1,sul1,sul2,tet(A)","PDG000000004.1583"
"E.coli and Shigella","FSIS11812764",,"PDT000362823.1","2018-08-14T22:41:20Z","USA:PA","animal-cattle-beef cow","environmental/other",,,,,"SAMN09828466",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","FSIS11812768",,"PDT000362831.1","2018-08-14T22:41:21Z","USA:PA","animal-swine-sow","environmental/other",,,,,"SAMN09828470",,"aadA1,aadA2,aadA8,aph(3'')-Ib,aph(6)-Id,blaEC,cmlA1,dfrA12,qacL,tet(B)","PDG000000004.1583"
"E.coli and Shigella","FSIS11812765",,"PDT000362832.1","2018-08-14T22:41:21Z","USA:AL","animal-swine-sow","environmental/other",,,,,"SAMN09828467",,"blaEC,tet(A)","PDG000000004.1583"
